"Название раздела";"GUID идентификатор группы элементов";"GUID идентификатор родительской группы элементов";"Заголовок раздела(title)";"Описание раздела(description)";"Ключевые слова раздела(keywords)";"Описание раздела";"Путь для раздела";"Порядок сортировки раздела";"GUID идентификатор элемента";"Название элемента";"Описание элемента";"Текст для элемента";"Метки";"Активность элемента";"Порядок сортировки элемента";"Путь к элементу";"Заголовок (title)";"Значение мета-тега description для страницы с элементом";"Значение мета-тега keywords для страницы с элементом";"Флаг индексации";"Дата";"Дата публикации";"Дата завершения публикации";"Файл изображения для элемента";"Файл малого изображения для элемента";"Ярлыки";"Идентификатор пользователя сайта";"Форматированное текстовое поле1-1";"Чек бокс1-1";"Форматированное текстовое поле2-1";"Чек бокс2-1";"Форматированное текстовое поле3-1";"Чек бокс3-1";"Адрес (youtube)";"Заголовок1-1";"Ссылка1-1";"Описание1-1";"Заголовок2-1";"Ссылка2-1";"Описание2-1";"Заголовок3-1";"Ссылка3-1";"Описание3-1";"Заголовок4-1";"Ссылка4-1";"Описание4-1";"Заголовок5-1";"Ссылка5-1";"Описание5-1";
;;;;;;;;;;"Салат из сырой цветной капусты";;" Русская кухня имеет много секретов. Считается, что понимание как приготовить салат из сырой цветной капусты является известным для зрелой домохозяйки. Это вопрос довольно не простой.<br> Мы решили поделиться одним из ярких рецептов. Этот способ готовки только с натяжкой можно называть историческим. Но по насыщенности вкусом ему, пожалуй, нет достойных соперников в своем классе. <br> Изучите нашу статью и узнайте как правильно приготовить это вкусное блюдо, мы думаем что наша статья окажется интересной. По крайней мере, Вы точно узнаете как приготовить салат из сырой цветной капусты. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-iz-syroj-cvetnoj-kapusty";"Узнай как приготовить салат из сырой цветной капусты. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из сырой цветной капусты - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из брокколи и цветной капусты";;" Любая национальная кулинария несет в себе достаточно много секретов. Довольно часто то, что писали о ней кулинарные эксперты, после пристального изучения становится неожиданным. Традиционно считается, что понимание как приготовить салат из брокколи и цветной капусты является доступным для каждой домохозяйки. Это вопрос неоднозначный.<br> Мы остановимся на самом простом из рецептов. Этот способ готовки вряд ли можно назвать выдающимся. Но по оригинальности ему сложно найти достойного конкурента. <br> Ознакомьтесь с нашей статьей и вы узнаете как правильно приготовить это вкусное блюдо, из нее вы узнаете о популярном блюде что-то новое. Вы точно будете знать как приготовить салат из брокколи и цветной капусты. Приятного чтения!";;"1";"0";"salat-iz-brokkoli-i-cvetnoj-kapusty";"Узнай как приготовить салат из брокколи и цветной капусты. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из брокколи и цветной капусты - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из цветной капусты по корейски";;"Некоторые юные любители программы "Мастер-шеф" не уверены как приготовить салат из цветной капусты по корейски. Однако, этот вопрос не такой уж сложный. Русская кулинария содержит достаточно много секретов и даже тайн. Считается, что понимание как приготовить салат из цветной капусты по корейски является простым для зрелой хозяйки. Так ли это – вопрос довольно неоднозначный.<br> Мы решили остановиться на наиболее простом из рецептов. Это блюдо только с натяжкой можно называть выдающимся. Но по своей яркости ему нет конкурентов в своем классе. <br> Прочитайте нашу инструкцию и будете знать как правильно приготовить это вкуснейшее блюдо, мы думаем что наша статья окажется для вас полезной. Вы точно познакомитесь с тем как приготовить салат из цветной капусты по корейски. ";;"1";"0";"salat-iz-cvetnoj-kapusty-po-korejski";"Узнай как приготовить салат из цветной капусты по корейски. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из цветной капусты по корейски - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салаты на зиму из капусты";;" Традиционная кулинария, как оказывается, несет в себе много хитростей. Традиционно считается, что понимание как приготовить салаты на зиму из капусты присуще любой начинающей хозяйке. Скажем честно, это вопрос довольно не простой.<br> Мы остановимся на самом доступном из рецептов. Это блюдо сложно называть историческим (хотя собственно почему?). Но по своей яркости ему сложно найти соперника в своем классе. <br> Ознакомьтесь с нашей статьей и будете знать как правильно приготовить это вкуснейшее блюдо, наша статья окажется интересной. Как минимум, Вы точно познакомитесь с тем как приготовить салаты на зиму из капусты. Приятного аппетита!";;"1";"0";"salaty-na-zimu-iz-kapusty";"Узнай как приготовить салаты на зиму из капусты. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салаты на зиму из капусты - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с цветной капустой и курицей";;"Некоторые хозяйки не уверены как приготовить салат с цветной капустой и курицей. Между тем, этот вопрос не такой сложный как кажется. Привычная кухня имеет много загадок. Многие считают, что знание как приготовить салат с цветной капустой и курицей присуще любой молодой домохозяйке. Скажем честно, это вопрос во многом риторический.<br> Мы поделимся с вами одним из самых ярких способов готовки этого блюда. Этот рецепт нельзя считать выдающимся. Но по своей яркости ему нет равных в своем классе. <br> Ознакомьтесь с нашей инструкцией и вы узнаете как правильно приготовить это вкуснейшее блюдо, мы надеемся что наша статья окажется интересной. По крайней мере, Вы точно узнаете как приготовить салат с цветной капустой и курицей. Приятного аппетита!";;"1";"0";"salat-s-cvetnoj-kapustoj-i-kuricej";"Узнай как приготовить салат с цветной капустой и курицей. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с цветной капустой и курицей - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Теплый салат с курицей";;"Многие пользователи соцсети Вконтакте не уверены как приготовить теплый салат с курицей. Впрочем, этот вопрос не такой сложный как кажется. Классическая кухня несет в себе много секретов и даже тайн. Традиционно считается, что знание как приготовить теплый салат с курицей присуще и каждой домохозяйке. Это вопрос во многом неоднозначный.<br> Мы решили остановиться на наиболее ярком из рецептов. Этот рецепт сложно считать историческим (хотя почему?). Но по своему вкусу ему, пожалуй, сложно выбрать достойного соперника в своем классе. <br> Изучите нашу инструкцию и будете знать как правильно приготовить это вкуснейшее блюдо, из нее вы подчерпнете кое-что новое. По крайней мере, Вы точно узнаете как приготовить теплый салат с курицей. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"teplyj-salat-s-kuricej";"Узнай как приготовить теплый салат с курицей. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Теплый салат с курицей - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Теплый салат с мясом";;"Как правило, молодые зрители программы "Все буде смачно" не уверены как приготовить теплый салат с мясом. Однако, ничего слишком сложного в этом вопросе на самом деле, нет. Традиционная кулинария, как оказывается, несет в себе много загадок и даже тайн. Многие считают, что понимание как приготовить теплый салат с мясом присуще любой опытной домохозяйке. Честно говоря, это вопрос не простой.<br> Мы же остановимся на самом простом из рецептов. Этот способ готовки только с натяжкой можно назвать выдающимся. Но по насыщенности вкусом ему, пожалуй, сложно выбрать конкурента. <br> Ознакомьтесь с нашей статьей и узнайте как нужно готовить это вкуснейшее блюдо, наша статья окажется для вас полезной. По крайней мере, Вы точно будете уверены в том как приготовить теплый салат с мясом. Приятного чтения!";;"1";"0";"teplyj-salat-s-mjasom";"Узнай как приготовить теплый салат с мясом. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Теплый салат с мясом - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Теплый салат";;"Довольно часто юные пользователи интернета не уверены как приготовить теплый салат. Между тем, этот рецепт довольно простой. Русская кулинария, как оказывается, содержит достаточно много хитростей. Многие считают, что понимание как приготовить теплый салат является простым для каждой домохозяйки. Честно говоря, это вопрос довольно риторический.<br> Мы остановимся на самом ярком из рецептов. Этот способ готовки нельзя назвать традиционным (хотя собственно почему?). Но по своей яркости ему, пожалуй, сложно подобрать достойного соперника в своем классе. <br> Прочитайте нашу статью и вы узнаете как правильно приготовить это вкуснейшее блюдо, мы думаем что наша статья окажется для вас интересной. Как минимум, Вы точно познакомитесь с тем как приготовить теплый салат. Желаем Вам приятного чтения!";;"1";"0";"teplyj-salat";"Узнай как приготовить теплый салат. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Теплый салат - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с печенью";;"Многие молодые пользователи интернета не знают как приготовить салат с печенью. Однако, ничего слишком тяжелого в этом блюде нет. Классическая кухня, как оказывается, имеет много загадок. Считается, что понимание как приготовить салат с печенью является доступным для молодой домохозяйки. Скажем честно, это вопрос спорный.<br> Мы же решили остановиться на самом доступном из рецептов. Этот рецепт только с натяжкой можно называть историческим. Но по оригинальности ему нет сильных соперников в своем классе. <br> Ознакомьтесь с нашей статьей и вы узнаете как правильно приготовить это вкусное блюдо, мы надеемся что из нее вы узнаете о популярном блюде много нового. Как минимум, Вы точно узнаете как приготовить салат с печенью. Желаем Вам приятного чтения!";;"1";"0";"salat-s-pechenju";"Узнай как приготовить салат с печенью. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с печенью - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Горячий салат";;"Довольно часто домохозяйки сомневаются в том как приготовить горячий салат. Однако, ничего невозможного в этом рецепте нет. Традиционная кухня содержит достаточно много загадок. Даже то, что написано о ней классиками, после пристального изучения становится не так очевидно. Традиционно считается, что понимание как приготовить горячий салат присуще любой опытной домохозяйке. Честно говоря, это вопрос не совсем простой.<br> Мы поделимся в этой статье одним из самых ярких рецептов. Этот рецепт нельзя назвать традиционным (хотя почему?). Но по оригинальности ему нет равных. <br> Ознакомьтесь с нашей статьей и вы узнаете как нужно готовить это вкуснейшее блюдо, мы уверены что наша статья окажется интересной. Вы точно познакомитесь с тем как приготовить горячий салат. Желаем Вам приятного чтения!";;"1";"0";"gorjachij-salat";"Узнай как приготовить горячий салат. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Горячий салат - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Теплый салат с курицей и грибами";;"Некоторые домохозяйки не уверены как приготовить теплый салат с курицей и грибами. Однако, ничего слишком невозможного в этом вопросе на самом деле, нет. Классическая кухня имеет достаточно много секретов и даже тайн. Считается, что понимание как приготовить теплый салат с курицей и грибами присуще зрелой домохозяйке. Честно говоря, это вопрос во многом не простой.<br> Мы поделимся в этой статье одним из простых рецептов. Этот способ готовки только с натяжкой можно называть историческим. Но по своему вкусу ему, пожалуй, нет равных в своем классе. <br> Прочитайте нашу инструкцию и узнайте как правильно приготовить это вкусное блюдо, наша статья окажется интересной. По крайней мере, Вы точно познакомитесь с тем как приготовить теплый салат с курицей и грибами. Приятного чтения!";;"1";"0";"teplyj-salat-s-kuricej-i-gribami";"Узнай как приготовить теплый салат с курицей и грибами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Теплый салат с курицей и грибами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Тайский салат теплый";;"Многие любители кулинарных программ сомневаются в том как приготовить тайский салат теплый. Впрочем, этот вопрос не такой сложный как кажется. Традиционная кулинария, как оказывается, имеет много загадок. Считается, что знание как приготовить тайский салат теплый является известным для начинающей домохозяйки. Честно говоря, это вопрос довольно не очень простой.<br> Мы же решили остановиться на самом доступном из рецептов. Это блюдо вряд ли можно считать историческим. Но по своей яркости ему сложно найти достойного соперника в своем классе. <br> Прочитайте нашу инструкцию и будете знать как нужно готовить это вкуснейшее блюдо, мы думаем что наша статья окажется полезной. Как минимум, Вы точно будете уверены в том как приготовить тайский салат теплый. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"tajskij-salat-teplyj";"Узнай как приготовить тайский салат теплый. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Тайский салат теплый - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Теплый салат с говядиной и баклажанами";;" Классическая кулинария несет в себе много хитростей. Даже то, что писали о ней исследователи, после пристального изучения оказывается иногда удивительным. Традиционно считается, что понимание как приготовить теплый салат с говядиной и баклажанами присуще молодой домохозяйке. Честно говоря, это вопрос не совсем простой.<br> Мы поделимся с вами одним из самых ярких рецептов. Этот способ готовки только с натяжкой можно назвать традиционным (хотя собственно почему?). Но по насыщенности вкусом ему, пожалуй, сложно подобрать соперника. <br> Ознакомьтесь с нашей статьей и узнайте как правильно приготовить это вкуснейшее блюдо, из нее вы узнаете для себя что-то новое. Вы точно познакомитесь с тем как приготовить теплый салат с говядиной и баклажанами. ";;"1";"0";"teplyj-salat-s-govjadinoj-i-baklazhanami";"Узнай как приготовить теплый салат с говядиной и баклажанами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Теплый салат с говядиной и баклажанами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из печени свиной";;"Некоторые молодые домохозяйки не уверены как приготовить салат из печени свиной. Однако, этот вопрос довольно простой. Любая национальная кухня, как оказывается, содержит много хитростей и даже тайн. Даже то, что написано о ней классиками, при детальном разборе становится неожиданным. Считается, что знание как приготовить салат из печени свиной присуще молодой хозяйке. Это вопрос довольно неоднозначный.<br> Мы решили поделиться одним из самых ярких рецептов. Это блюдо вряд ли можно считать историческим. Но по насыщенности вкусом ему, пожалуй, нет достойных соперников в своем классе. <br> Ознакомьтесь с нашей инструкцией и вы узнаете как правильно приготовить это вкуснейшее блюдо, мы надеемся что наша статья будет интересной. Вы точно будете уверены в том как приготовить салат из печени свиной. Приятного аппетита!";;"1";"0";"salat-iz-pecheni-svinoj";"Узнай как приготовить салат из печени свиной. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из печени свиной - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с куриной печенью и помидорами черри";;" Привычная кухня, как оказывается, имеет достаточно много загадок и даже тайн. Традиционно считается, что понимание как приготовить салат с куриной печенью и помидорами черри присуще опытной домохозяйке. Это вопрос во многом неоднозначный.<br> Мы же остановимся на наиболее простом из рецептов. Этот способ готовки только с натяжкой можно считать историческим. Но по оригинальности ему, пожалуй, нет достойных конкурентов. <br> Ознакомьтесь с нашей инструкцией и вы узнаете как правильно приготовить это вкусное блюдо, из нее вы узнаете много нового. Вы точно будете уверены в том как приготовить салат с куриной печенью и помидорами черри. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-s-kurinoj-pechenju-i-pomidorami-cherri";"Узнай как приготовить салат с куриной печенью и помидорами черри. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с куриной печенью и помидорами черри - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с печенью говядины";;"Как правило, молодые пользователи соцсетей не уверены как приготовить салат с печенью говядины. Между тем, этот рецепт довольно простой. Обыденная кухня, как оказывается, содержит достаточно много хитростей. Традиционно считается, что понимание как приготовить салат с печенью говядины является доступным для зрелой домохозяйки. Честно говоря, это вопрос довольно неоднозначный.<br> Мы же остановимся на наиболее ярком из рецептов. Это блюдо вряд ли можно называть историческим (хотя почему?). Но по своему вкусу ему, пожалуй, нет равных в своем классе. <br> Читайте нашу статью и узнайте как правильно приготовить это вкусное блюдо, мы думаем что из нее вы узнаете о популярном блюде кое-что новое. По крайней мере, Вы точно познакомитесь с тем как приготовить салат с печенью говядины. Желаем Вам приятного чтения!";;"1";"0";"salat-s-pechenju-govjadiny";"Узнай как приготовить салат с печенью говядины. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с печенью говядины - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Фруктовый салат";;" Классическая кулинария, как оказывается, несет в себе достаточно много хитростей. Традиционно считается, что знание как приготовить фруктовый салат присуще любой зрелой хозяйке. Это вопрос во многом не простой.<br> Мы же остановимся на самом простом из рецептов. Этот способ готовки сложно называть историческим (хотя собственно почему?). Но по насыщенности вкусом ему нет соперников в своем классе. <br> Ознакомьтесь с нашей инструкцией и будете знать как нужно готовить это вкуснейшее блюдо, наша статья может оказаться полезной. По крайней мере, Вы точно будете уверены в том как приготовить фруктовый салат. Желаем Вам приятного чтения!";;"1";"0";"fruktovyj-salat";"Узнай как приготовить фруктовый салат. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Фруктовый салат - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Фруктовый салат с йогуртом";;" Привычная кухня, как оказывается, содержит много загадок и даже тайн. Довольно часто то, что писали о ней классики, при подробном знакомстве с предметом оказывается не совсем очевидно. Считается, что понимание как приготовить фруктовый салат с йогуртом присуще молодой хозяйке. Так ли это – вопрос не простой.<br> Мы поделимся на этой странице одним из доступных рецептов. Этот способ готовки только с натяжкой можно называть традиционным. Но по оригинальности ему, пожалуй, нет достойных конкурентов в своем классе. <br> Ознакомьтесь с нашей статьей и вы узнаете как нужно готовить это вкусное блюдо, из нее вы узнаете о популярном блюде много нового. Как минимум, Вы точно будете уверены в том как приготовить фруктовый салат с йогуртом. Приятного чтения!";;"1";"0";"fruktovyj-salat-s-jogurtom";"Узнай как приготовить фруктовый салат с йогуртом. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Фруктовый салат с йогуртом - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с ананасами и курицей и грибами";;"Некоторые молодые домохозяйки не уверены как приготовить салат с ананасами и курицей и грибами. Однако, этот вопрос не такой сложный как кажется. Привычная кухня содержит много загадок и даже тайн. Традиционно считается, что понимание как приготовить салат с ананасами и курицей и грибами присуще молодой хозяйке. Честно говоря, это вопрос довольно спорный.<br> Мы остановимся на самом ярком из рецептов. Это блюдо нельзя назвать традиционным (хотя собственно почему?). Но по своей яркости ему нет равных. <br> Ознакомьтесь с нашей инструкцией и вы узнаете как правильно приготовить это вкусное блюдо, мы надеемся что наша статья окажется для вас интересной. Вы точно узнаете как приготовить салат с ананасами и курицей и грибами. Итак, устраивайтесь поудобнее, мы начинаем!";;"1";"0";"salat-s-ananasami-i-kuricej-i-gribami";"Узнай как приготовить салат с ананасами и курицей и грибами. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с ананасами и курицей и грибами - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат из ананаса и копченой курицы";;"Некоторые хозяйки не уверены как приготовить салат из ананаса и копченой курицы. Между тем, этот вопрос не такой сложный как кажется. Классическая кулинария несет в себе достаточно много загадок. Довольно часто то, что писали о ней исследователи, после внимательного прочтения является иногда удивительным. Многие считают, что знание как приготовить салат из ананаса и копченой курицы является присущим для молодой хозяйки. Честно говоря, это вопрос не совсем простой.<br> Мы остановимся на наиболее простом из рецептов. Это блюдо сложно назвать выдающимся. Но по своей яркости ему нет сильных соперников в своем классе. <br> Прочитайте нашу инструкцию и вы узнаете как правильно приготовить это вкуснейшее блюдо, мы надеемся что из нее вы подчерпнете о кулинарии и кухне кое-что новое. Вы точно будете знать как приготовить салат из ананаса и копченой курицы. Приятного аппетита!";;"1";"0";"salat-iz-ananasa-i-kopchenoj-kuricy";"Узнай как приготовить салат из ананаса и копченой курицы. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат из ананаса и копченой курицы - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Детские салаты";;" Классическая кухня, как оказывается, содержит достаточно много секретов и даже тайн. Довольно часто то, что писали о ней классики, при подробном знакомстве с предметом становится иногда удивительным. Традиционно считается, что понимание как приготовить детские салаты является известным для молодой хозяйки. Честно говоря, это вопрос довольно спорный.<br> Мы решили поделиться в этой статье одним из простых рецептов. Это блюдо вряд ли можно считать выдающимся. Но по своему вкусу ему нет равных. <br> Читайте нашу инструкцию и будете знать как правильно приготовить это вкуснейшее блюдо, мы думаем что из нее вы узнаете о кулинарии и кухне много нового. Вы точно будете знать как приготовить детские салаты. Итак, устраивайтесь поудобнее, и мы начнем!";;"1";"0";"detskie-salaty";"Узнай как приготовить детские салаты. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Детские салаты - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
;;;;;;;;;;"Салат с киви";;"Некоторые пользователи соцсети Фейсбук не знают как приготовить салат с киви. Между тем, этот вопрос не такой сложный как кажется. Любая национальная кухня, как оказывается, содержит много загадок. Даже то, что описано в классических трудах, после внимательного прочтения оказывается неожиданным. Считается, что знание как приготовить салат с киви является простым для молодой домохозяйки. Честно говоря, это вопрос не простой.<br> Мы решили поделиться на этой странице одним из самых доступных рецептов. Этот способ готовки сложно называть историческим. Но по своей яркости ему сложно найти конкурента в своем классе. <br> Ознакомьтесь с нашей статьей и будете знать как правильно приготовить это вкуснейшее блюдо, из нее вы узнаете о популярном блюде много нового. Вы точно познакомитесь с тем как приготовить салат с киви. Приятного аппетита!";;"1";"0";"salat-s-kivi";"Узнай как приготовить салат с киви. Подборка вкусных рецептов для дома с фото и видео. Читай!";"Салат с киви - простые пошаговые рецепты с фото и видео";;"1";"02.07.2017 20:49:57";"0000-00-00 00:00:00";"0000-00-00 00:00:00";;;;"0";;
